date,open,high,low,close,volume
2018-03-06,106.2,106.47,105.84,106.12,
2018-03-07,106.12,106.22,105.44,106.080002,
2018-03-08,106.059998,106.31,105.88,106.2,
2018-03-09,106.25,107.059998,106.16,106.8,
2018-03-12,106.81,106.97,106.31,106.42,
2018-03-13,106.42,107.31,106.25,106.58,
2018-03-14,106.56,106.75,106.050003,106.33,
2018-03-15,106.33,106.42,105.78,106.34,
2018-03-16,106.34,106.39,105.61,106.019997,
2018-03-19,105.95,106.31,105.67,106.089996,
2018-03-20,106.080002,106.61,105.92,106.53,
2018-03-21,106.53,106.64,105.88,106.059998,
2018-03-22,106.059998,106.089996,105.25,105.28,
2018-03-23,105.29,105.36,104.64,104.74,
2018-03-26,104.73,105.49,104.56,105.41,
2018-03-27,105.41,105.92,105.33,105.34,
2018-03-28,105.33,107.019997,105.31,106.86,
2018-03-29,106.85,106.93,106.25,106.43,
2018-03-30,106.42,106.55,106.11,106.28,
2018-04-02,106.25,106.45,105.66,105.89,
2018-04-03,105.89,106.67,105.69,106.61,
2018-04-04,106.61,106.85,105.98,106.78,
2018-04-05,106.77,107.5,106.71,107.38,
2018-04-06,107.39,107.47,106.78,106.93,
2018-04-09,106.92,107.22,106.61,106.77,
2018-04-10,106.81,107.41,106.61,107.2,
2018-04-11,107.2,107.25,106.64,106.8,
2018-04-12,106.8,107.44,106.69,107.33,
2018-04-13,107.33,107.78,107.19,107.34,
2018-04-16,107.38,107.62,107.029999,107.11,
2018-04-17,107.12,107.22,106.86,107.0,
2018-04-18,106.98,107.39,106.98,107.23,
2018-04-19,107.23,107.53,107.17,107.38,
2018-04-20,107.38,107.86,107.36,107.67,
2018-04-23,107.63,108.76,107.63,108.71,
2018-04-24,108.7,109.2,108.54,108.82,
2018-04-25,108.81,109.47,108.8,109.42,
2018-04-26,109.42,109.47,109.059998,109.31,
2018-04-27,109.31,109.55,108.97,109.050003,
2018-04-30,109.0,109.45,109.0,109.33,
2018-05-01,109.34,109.89,109.23,109.86,
2018-05-02,109.86,110.029999,109.58,109.84,
2018-05-03,109.83,109.89,108.94,109.19,
2018-05-04,109.19,109.28,108.64,109.12,
2018-05-07,109.12,109.41,108.75,109.089996,
2018-05-08,109.080002,109.36,108.83,109.12,
2018-05-09,109.11,109.83,108.97,109.75,
2018-05-10,109.75,110.029999,109.31,109.39,
2018-05-11,109.41,109.58,109.14,109.39,
2018-05-14,109.39,109.67,109.2,109.66,
2018-05-15,109.66,110.46,109.65,110.35,
2018-05-16,110.34,110.41,110.019997,110.39,
2018-05-17,110.39,110.86,110.059998,110.77,
2018-05-18,110.78,111.080002,110.61,110.75,
2018-05-21,110.72,111.41,110.72,111.059998,
2018-05-22,111.059998,111.19,110.8,110.89,
2018-05-23,110.9,110.93,109.54,110.080002,
2018-05-24,110.080002,110.11,108.95,109.25,
2018-05-25,109.25,109.75,109.11,109.39,
2018-05-28,109.56,109.83,109.23,109.42,
2018-05-29,109.42,109.47,108.11,108.77,
2018-05-30,108.75,109.080002,108.33,108.91,
2018-05-31,108.9,109.010002,108.38,108.82,
2018-06-01,108.81,109.75,108.72,109.55,
2018-06-04,109.5,109.86,109.38,109.81,
2018-06-05,109.83,110.019997,109.47,109.8,
2018-06-06,109.8,110.28,109.78,110.17,
2018-06-07,110.19,110.22,109.48,109.7,
2018-06-08,109.71,109.87,109.19,109.55,
2018-06-11,109.47,110.12,109.22,110.029999,
2018-06-12,110.029999,110.5,109.98,110.38,
2018-06-13,110.38,110.86,110.26,110.34,
2018-06-14,110.33,110.7,109.9,110.63,
2018-06-15,110.62,110.92,110.39,110.67,
2018-06-18,110.67,110.75,110.3,110.55,
2018-06-19,110.56,110.58,109.55,110.059998,
2018-06-20,110.059998,110.45,109.85,110.36,
2018-06-21,110.36,110.77,109.83,110.0,
2018-06-22,109.98,110.22,109.79,109.97,
2018-06-25,109.92,110.029999,109.36,109.78,
2018-06-26,109.75,110.22,109.36,110.059998,
2018-06-27,110.059998,110.49,109.68,110.26,
2018-06-28,110.25,110.66,109.97,110.5,
2018-06-29,110.49,110.95,110.39,110.68,
2018-07-02,110.67,111.059998,110.48,110.89,
2018-07-03,110.91,111.14,110.5,110.59,
2018-07-04,110.61,110.64,110.28,110.47,
2018-07-05,110.47,110.72,110.3,110.62,
2018-07-06,110.62,110.79,110.36,110.46,
2018-07-09,110.5,110.91,110.31,110.85,
2018-07-10,110.86,111.36,110.8,111.0,
2018-07-11,110.98,112.19,110.77,112.019997,
2018-07-12,112.019997,112.64,111.91,112.56,
2018-07-13,112.56,112.81,112.28,112.38,
2018-07-16,112.36,112.56,112.19,112.3,
2018-07-17,112.29,112.94,112.22,112.87,
2018-07-18,112.89,113.16,112.72,112.86,
2018-07-19,112.86,113.17,112.059998,112.47,
2018-07-20,112.46,112.63,111.39,111.41,
2018-07-23,111.5,111.56,110.75,111.34,
2018-07-24,111.35,111.52,110.96,111.2,
2018-07-25,111.2,111.39,110.66,110.97,
2018-07-26,110.97,111.25,110.58,111.22,
2018-07-27,111.22,111.25,110.8,111.050003,
2018-07-30,111.040001,111.17,110.89,111.07,
2018-07-31,111.050003,111.97,110.78,111.88,
2018-08-01,111.88,112.16,111.39,111.72,
2018-08-02,111.7,111.75,111.31,111.66,
2018-08-03,111.66,111.83,111.080002,111.27,
2018-08-06,111.19,111.53,111.14,111.41,
2018-08-07,111.41,111.48,111.0,111.39,
2018-08-08,111.39,111.44,110.83,110.98,
2018-08-09,110.98,111.19,110.69,111.080002,
2018-08-10,111.089996,111.18,110.5,110.94,
2018-08-13,110.94,110.95,110.12,110.73,
2018-08-14,110.69,111.33,110.59,111.16,
2018-08-15,111.14,111.44,110.42,110.75,
2018-08-16,110.75,111.12,110.47,110.89,
2018-08-17,110.89,111.059998,110.31,110.5,
2018-08-20,110.52,110.69,110.019997,110.07,
2018-08-21,110.059998,110.56,109.78,110.31,
2018-08-22,110.3,110.62,110.029999,110.56,
2018-08-23,110.55,111.33,110.52,111.3,
2018-08-24,111.28,111.5,111.11,111.23,
2018-08-27,111.25,111.36,110.92,111.080002,
2018-08-28,111.080002,111.36,110.95,111.19,
2018-08-29,111.2,111.84,111.11,111.67,
2018-08-30,111.69,111.78,110.95,110.98,
2018-08-31,110.99,111.15,110.68,111.040001,
2018-09-03,111.080002,111.19,110.85,111.080002,
2018-09-04,111.059998,111.55,110.91,111.45,
2018-09-05,111.45,111.76,111.37,111.53,
2018-09-06,111.53,111.55,110.53,110.75,
2018-09-07,110.77,111.27,110.39,111.080002,
2018-09-10,110.97,111.25,110.86,111.12,
2018-09-11,111.12,111.66,111.059998,111.64,
2018-09-12,111.64,111.66,111.12,111.27,
2018-09-13,111.25,112.0,111.14,111.92,
2018-09-14,111.92,112.17,111.75,112.059998,
2018-09-17,111.95,112.14,111.75,111.84,
2018-09-18,111.86,112.39,111.67,112.36,
2018-09-19,112.36,112.45,112.17,112.28,
2018-09-20,112.28,112.59,112.029999,112.5,
